question_id,language,pair_id,source_text,target_text,source_lang,target_lang,question,expected_answer,citation_text,cite_from,difficulty,question_type,register,model,batch_id,generated_date,has_context
ko_batch_chatgpt_04_323,ko,ko_011,"연구팀은 신약 개발을 위한 임상시험 3상을 성공적으로 완료했으며, 조만간 식약처 승인을 신청할 예정이다.",The research team successfully completed phase 3 clinical trials for the new drug and plans to apply for FDA approval soon.,ko,en,What kind of uncertainty does the timing of the planned approval request introduce?,"The phrase suggests an intention to act soon without giving a clear schedule, which leaves the exact timing open to interpretation.",plans to apply for FDA approval soon,target,hard,ambiguous,informal,chatgpt,ko_batch_chatgpt_04,2025-11-21,yes
ko_batch_chatgpt_05_324,ko,ko_013,"오빠, 이거 좀 도와줄래? 혼자 하기엔 너무 무거워서 못 들겠어.",Can you help me with this? It's too heavy for me to lift by myself.,ko,en,What specific limitation does the speaker mention when requesting assistance?,The speaker explains that the object cannot be lifted without help because it is described as excessively heavy when handled alone.,too heavy for me to lift by myself,target,easy,factual,formal,chatgpt,ko_batch_chatgpt_05,2025-11-21,yes
ko_batch_chatgpt_05_325,ko,ko_013,"오빠, 이거 좀 도와줄래? 혼자 하기엔 너무 무거워서 못 들겠어.",Can you help me with this? It's too heavy for me to lift by myself.,ko,en,What part of the Korean sentence shows the speaker struggling with the task?,The phrasing indicates that the speaker cannot manage the task alone due to the weight of the item.,혼자 하기엔 너무 무거워서,source,easy,factual,informal,chatgpt,ko_batch_chatgpt_05,2025-11-21,yes
ko_batch_chatgpt_05_326,ko,ko_015,그는 평생을 산골 마을에서 보내며 자연과 더불어 살아가는 삶의 지혜를 터득했다.,"He spent his entire life in a mountain village, acquiring the wisdom of living in harmony with nature.",ko,en,How does the text suggest that wisdom developed through long term experience rather than a brief encounter?,The reference to a life spent in a remote village implies that the insight emerged gradually through continuous interaction with the environment.,평생을 산골 마을에서 보내며,source,medium,reasoning,formal,chatgpt,ko_batch_chatgpt_05,2025-11-21,yes
ko_batch_chatgpt_05_327,ko,ko_014,클라우드 컴퓨팅 환경에서는 가상화 기술을 활용하여 물리적 자원을 효율적으로 분배할 수 있습니다.,"In cloud computing environments, virtualization technology can be utilized to efficiently distribute physical resources.",ko,en,Why might the statement about distributing resources hint at a broader technological advantage?,"The claim about using virtualization points to an ability to adapt physical assets more flexibly, which suggests efficiency gains beyond simple allocation.",virtualization technology can be utilized,target,medium,reasoning,informal,chatgpt,ko_batch_chatgpt_05,2025-11-21,yes
ko_batch_chatgpt_05_328,ko,ko_013,"오빠, 이거 좀 도와줄래? 혼자 하기엔 너무 무거워서 못 들겠어.",Can you help me with this? It's too heavy for me to lift by myself.,ko,en,What cultural nuance might affect the interpretation of the request for help in the dialogue?,"The term used to address the other person often conveys relational closeness and can imply both familiarity and an expectation of support, making the tone more personal than it may appear in translation.","오빠, 이거 좀 도와줄래",source,hard,ambiguous,formal,chatgpt,ko_batch_chatgpt_05,2025-11-21,yes
ko_batch_chatgpt_05_329,ko,ko_015,그는 평생을 산골 마을에서 보내며 자연과 더불어 살아가는 삶의 지혜를 터득했다.,"He spent his entire life in a mountain village, acquiring the wisdom of living in harmony with nature.",ko,en,What uncertainty could arise when interpreting the phrase about living with nature?,"The idea of living in harmony might refer to practical survival skills, a philosophical outlook, or emotional connection, and the translation does not fully clarify which meaning dominates.",living in harmony with nature,target,hard,ambiguous,informal,chatgpt,ko_batch_chatgpt_05,2025-11-21,yes
ko_batch_chatgpt_06_330,ko,ko_016,정부는 저출산 문제 해결을 위해 육아휴직 급여를 인상하고 국공립 어린이집을 확충할 계획이다.,The government plans to raise parental leave benefits and expand public daycare centers to address the low birth rate issue.,ko,en,What policy actions does the text explicitly state the government intends to take?,It states that the government plans to increase parental leave payments and broaden the availability of public childcare facilities.,raise parental leave benefits,target,easy,factual,formal,chatgpt,ko_batch_chatgpt_06,2025-11-21,yes
ko_batch_chatgpt_06_331,ko,ko_017,"야, 진짜? 그 사람이 그런 말을 했다고? 믿을 수가 없네!","Hey, really? They said that? I can't believe it!",ko,en,"Who expresses disbelief in the conversation, and what triggers this reaction?",The speaker reacts with surprise after hearing that someone allegedly said something unexpected.,믿을 수가 없네,source,easy,factual,informal,chatgpt,ko_batch_chatgpt_06,2025-11-21,yes
ko_batch_chatgpt_06_332,ko,ko_018,"양자역학의 불확정성 원리에 따르면, 입자의 위치와 운동량을 동시에 정확히 측정하는 것은 불가능하다.","According to the uncertainty principle of quantum mechanics, it is impossible to precisely measure both the position and momentum of a particle simultaneously.",ko,en,How does the modal phrasing in the scientific statement shape the interpretation of measurement limits in quantum mechanics?,"The modal phrasing presents the measurement limit as an absolute restriction rather than a conditional one, highlighting that the two properties cannot both be known with complete precision at the same time.",it is impossible to precisely measure,target,medium,reasoning,formal,chatgpt,ko_batch_chatgpt_06,2025-11-21,yes
ko_batch_chatgpt_06_333,ko,ko_017,"야, 진짜? 그 사람이 그런 말을 했다고? 믿을 수가 없네!","Hey, really? They said that? I can't believe it!",ko,en,"If you heard someone say the quoted Korean line in a casual chat, how would you interpret the speaker's emotional tone?","The tone would suggest shocked disbelief mixed with a kind of playful suspicion, as if the speaker feels the claim is hard to accept without sounding confrontational.","야, 진짜?",source,medium,reasoning,informal,chatgpt,ko_batch_chatgpt_06,2025-11-21,yes
ko_batch_chatgpt_06_334,ko,ko_016,정부는 저출산 문제 해결을 위해 육아휴직 급여를 인상하고 국공립 어린이집을 확충할 계획이다.,The government plans to raise parental leave benefits and expand public daycare centers to address the low birth rate issue.,ko,en,"In the policy statement, how certain does the government sound about its planned response, and what ambiguity remains about its implementation?","The language presents the plan as definite, but it leaves open questions about funding, timelines, and how quickly childcare capacity would scale to meet demand.",확충할 계획이다,source,hard,ambiguous,formal,chatgpt,ko_batch_chatgpt_06,2025-11-21,yes
ko_batch_chatgpt_06_335,ko,ko_017,"야, 진짜? 그 사람이 그런 말을 했다고? 믿을 수가 없네!","Hey, really? They said that? I can't believe it!",ko,en,"When someone says the English line about disbelief in a casual setting, how might cultural expectations influence whether the reaction feels playful or genuinely shocked?","The reaction could be read as light teasing in some contexts or as real astonishment in others, since tone and social familiarity usually shape how strongly the disbelief is taken.",I can't believe it!,target,hard,ambiguous,informal,chatgpt,ko_batch_chatgpt_06,2025-11-21,yes
ko_batch_claude_01_336,ko,ko_019,"한복은 한국의 전통 의상으로, 최근에는 현대적으로 재해석된 개량 한복이 젊은 세대에게 인기를 끌고 있다.","Hanbok is Korea's traditional clothing, and recently modernized interpretations have been gaining popularity among younger generations.",ko,en,What type of clothing is Hanbok?,"Hanbok is Korea's traditional clothing, a cultural garment that represents Korean heritage and has been worn for centuries.",Hanbok is Korea's traditional clothing,target,easy,factual,formal,claude,ko_batch_claude_01,2025-11-21,yes
ko_batch_claude_01_337,ko,ko_020,미안한데 오늘 약속 취소해도 될까? 갑자기 급한 일이 생겨서 못 갈 것 같아.,"Sorry, but can I cancel our plans today? Something urgent came up and I don't think I can make it.",ko,en,Why can't the speaker make it today?,"Something urgent came up unexpectedly, which is why they need to cancel the plans.",Something urgent came up and I don't think I can make it,target,easy,factual,informal,claude,ko_batch_claude_01,2025-11-21,yes
ko_batch_claude_01_338,ko,ko_019,"한복은 한국의 전통 의상으로, 최근에는 현대적으로 재해석된 개량 한복이 젊은 세대에게 인기를 끌고 있다.","Hanbok is Korea's traditional clothing, and recently modernized interpretations have been gaining popularity among younger generations.",ko,en,How does the modern reinterpretation of Hanbok reflect generational cultural shifts in Korea?,"The modernized interpretations gaining popularity among younger generations suggest that traditional culture is being adapted to contemporary tastes, allowing cultural heritage to remain relevant while evolving with modern aesthetic preferences.",현대적으로 재해석된 개량 한복이 젊은 세대에게 인기를 끌고 있다,source,hard,reasoning,formal,claude,ko_batch_claude_01,2025-11-21,yes
ko_batch_claude_01_339,ko,ko_021,블록체인 기술은 탈중앙화된 분산 원장을 통해 데이터의 무결성과 투명성을 보장합니다.,Blockchain technology ensures data integrity and transparency through a decentralized distributed ledger.,ko,en,So what makes blockchain different from regular databases?,"It's decentralized and distributed, meaning no single entity controls it, which helps guarantee that data can't be tampered with and everything stays transparent.",탈중앙화된 분산 원장을 통해 데이터의 무결성과 투명성을 보장합니다,source,medium,reasoning,informal,claude,ko_batch_claude_01,2025-11-21,yes
ko_batch_claude_01_340,ko,ko_020,미안한데 오늘 약속 취소해도 될까? 갑자기 급한 일이 생겨서 못 갈 것 같아.,"Sorry, but can I cancel our plans today? Something urgent came up and I don't think I can make it.",ko,en,Does the Korean expression '갑자기 급한 일이 생겨서' carry the same level of formality and social distance as the English translation?,"No, the Korean phrase is more direct and casual despite being polite, while 'Something urgent came up' in English maintains a similar informality but the overall tone suggests the Korean may be slightly more apologetic in its directness, reflecting different cultural norms around cancellations.",갑자기 급한 일이 생겨서 못 갈 것 같아,source,hard,ambiguous,formal,claude,ko_batch_claude_01,2025-11-21,yes
ko_batch_claude_01_341,ko,ko_021,블록체인 기술은 탈중앙화된 분산 원장을 통해 데이터의 무결성과 투명성을 보장합니다.,Blockchain technology ensures data integrity and transparency through a decentralized distributed ledger.,ko,en,What two qualities does blockchain guarantee according to the translation?,"Blockchain ensures data integrity and transparency, meaning the data can't be altered improperly and all transactions are visible and verifiable.",ensures data integrity and transparency,target,medium,factual,informal,claude,ko_batch_claude_01,2025-11-21,yes
ko_batch_claude_02_342,ko,ko_022,"문을 열고 들어서자 따뜻한 햇살이 방 안 가득 흘러들어왔고, 그녀는 잠시 눈을 감고 그 온기를 느꼈다.","As she opened the door and entered, warm sunlight flooded the room, and she closed her eyes briefly to feel its warmth.",ko,en,What physical sensation did the woman experience when entering the room?,"She felt the warmth of the sunlight that flooded into the room, closing her eyes briefly to fully experience it.","warm sunlight flooded the room, and she closed her eyes briefly to feel its warmth",target,easy,factual,formal,claude,ko_batch_claude_02,2025-11-21,yes
ko_batch_claude_02_343,ko,ko_024,너 요즘 왜 이렇게 말랐어? 밥은 제대로 챙겨 먹고 다니는 거야?,Why have you lost so much weight lately? Are you eating your meals properly?,ko,en,How's the translation handle the casual concern in '밥은 제대로 챙겨 먹고 다니는 거야?',"It shifts from the informal Korean '챙겨 먹고 다니는' (literally 'taking care to eat while going around') to a more direct but still concerned 'Are you eating your meals properly?', maintaining the caring tone while using standard English phrasing.",밥은 제대로 챙겨 먹고 다니는 거야?,source,hard,ambiguous,informal,claude,ko_batch_claude_02,2025-11-21,yes
ko_batch_claude_02_344,ko,ko_023,K-팝 아이돌 그룹의 세계적인 성공은 한국 문화 콘텐츠의 경쟁력을 입증하는 사례로 평가받고 있다.,The global success of K-pop idol groups is recognized as evidence of the competitiveness of Korean cultural content.,ko,en,What evidence is cited regarding Korean cultural content's global standing?,The global success of K-pop idol groups serves as the primary evidence demonstrating the competitiveness of Korean cultural content on the international stage.,global success of K-pop idol groups is recognized as evidence of the competitiveness,target,easy,factual,formal,claude,ko_batch_claude_02,2025-11-21,yes
ko_batch_claude_02_345,ko,ko_022,"문을 열고 들어서자 따뜻한 햇살이 방 안 가득 흘러들어왔고, 그녀는 잠시 눈을 감고 그 온기를 느꼈다.","As she opened the door and entered, warm sunlight flooded the room, and she closed her eyes briefly to feel its warmth.",ko,en,Does the Korean '따뜻한 햇살이 방 안 가득 흘러들어왔고' suggest gradual or sudden lighting?,"The verb '흘러들어왔고' (flowed in) suggests a gradual, flowing quality of light entering, which the English 'flooded' captures with similar imagery of abundant light filling the space, though 'flooded' can also imply suddenness.",따뜻한 햇살이 방 안 가득 흘러들어왔고,source,hard,ambiguous,formal,claude,ko_batch_claude_02,2025-11-21,yes
ko_batch_claude_02_346,ko,ko_024,너 요즘 왜 이렇게 말랐어? 밥은 제대로 챙겨 먹고 다니는 거야?,Why have you lost so much weight lately? Are you eating your meals properly?,ko,en,Why's the person asking about weight loss in such a direct way?,"The informal Korean '너 요즘 왜 이렇게 말랐어?' reflects a culturally common direct expression of concern in Korean relationships, where commenting on physical appearance shows care rather than rudeness.",너 요즘 왜 이렇게 말랐어?,source,medium,reasoning,informal,claude,ko_batch_claude_02,2025-11-21,yes
ko_batch_claude_02_347,ko,ko_022,"문을 열고 들어서자 따뜻한 햇살이 방 안 가득 흘러들어왔고, 그녀는 잠시 눈을 감고 그 온기를 느꼈다.","As she opened the door and entered, warm sunlight flooded the room, and she closed her eyes briefly to feel its warmth.",ko,en,How does the translation convey the momentary nature of the woman's action?,"The English uses 'briefly' to translate the temporal nuance in '잠시', indicating a short, intentional pause to savor the moment rather than a prolonged action.",she closed her eyes briefly to feel its warmth,target,medium,reasoning,informal,claude,ko_batch_claude_02,2025-11-21,yes
ko_batch_claude_03_348,ko,ko_025,재생 에너지원의 확대를 위해서는 송전망 인프라 구축과 에너지 저장 시스템의 개발이 필수적이다.,Expanding renewable energy sources requires the construction of power grid infrastructure and the development of energy storage systems.,ko,en,What two components are essential for expanding renewable energy sources?,The construction of power grid infrastructure and the development of energy storage systems are essential for expanding renewable energy sources.,construction of power grid infrastructure and the development of energy storage systems,target,easy,factual,formal,claude,ko_batch_claude_03,2025-11-21,yes
ko_batch_claude_03_349,ko,ko_026,한강 둔치에서 자전거를 타며 시원한 강바람을 맞는 것은 서울 시민들이 즐기는 여가 활동 중 하나입니다.,Riding bicycles along the Han River while enjoying the cool river breeze is one of the leisure activities Seoul citizens enjoy.,ko,en,Where do Seoul folks like to bike and catch a breeze?,They ride along the Han River's banks (called 'dunchi') where they can feel the cool river breeze.,한강 둔치에서 자전거를 타며 시원한 강바람을 맞는,source,easy,factual,informal,claude,ko_batch_claude_03,2025-11-21,yes
ko_batch_claude_03_350,ko,ko_027,시험 공부 때문에 머리가 터질 것 같아. 커피 한잔 마시러 나갈래?,My head feels like it's going to explode from studying for exams. Want to go out for coffee?,ko,en,How does the speaker express their mental exhaustion from studying?,"The speaker uses the hyperbolic expression that their head 'feels like it's going to explode,' conveying intense stress through figurative language rather than literal medical concern.",My head feels like it's going to explode from studying,target,medium,reasoning,formal,claude,ko_batch_claude_03,2025-11-21,yes
ko_batch_claude_03_351,ko,ko_027,시험 공부 때문에 머리가 터질 것 같아. 커피 한잔 마시러 나갈래?,My head feels like it's going to explode from studying for exams. Want to go out for coffee?,ko,en,What kinda vibe is this person giving off when they suggest coffee?,"It's super casual and friendly—they're stressed out and looking for a break with a buddy, not making formal plans.",커피 한잔 마시러 나갈래?,source,medium,reasoning,informal,claude,ko_batch_claude_03,2025-11-21,yes
ko_batch_claude_03_352,ko,ko_027,시험 공부 때문에 머리가 터질 것 같아. 커피 한잔 마시러 나갈래?,My head feels like it's going to explode from studying for exams. Want to go out for coffee?,ko,en,"Does the Korean phrase '머리가 터질 것 같아' represent a literal medical emergency or an idiomatic expression, and what cultural communication pattern does this reflect?","It is an idiomatic expression reflecting Korean communication patterns where physical metaphors convey emotional states. The translation appropriately preserves this figurative meaning rather than treating it literally, maintaining the speaker's hyperbolic stress expression common in casual Korean discourse.",머리가 터질 것 같아,source,hard,ambiguous,formal,claude,ko_batch_claude_03,2025-11-21,yes
ko_batch_claude_03_353,ko,ko_025,재생 에너지원의 확대를 위해서는 송전망 인프라 구축과 에너지 저장 시스템의 개발이 필수적이다.,Expanding renewable energy sources requires the construction of power grid infrastructure and the development of energy storage systems.,ko,en,Why might the translation of '필수적이다' as 'requires' rather than 'is essential' affect the modal force of the original statement?,"The shift from the adjective construction 'is essential' to the verb 'requires' subtly changes the modality from describing inherent necessity to imposing external requirement. While semantically similar, 'requires' emphasizes conditional dependency more strongly than the Korean '필수적이다,' which positions these elements as fundamentally necessary properties of renewable energy expansion.",송전망 인프라 구축과 에너지 저장 시스템의 개발이 필수적이다,source,hard,ambiguous,formal,claude,ko_batch_claude_03,2025-11-21,yes
ko_batch_claude_04_354,ko,ko_028,머신러닝 알고리즘의 성능을 평가하기 위해서는 학습 데이터와 검증 데이터를 적절히 분리해야 합니다.,"To evaluate the performance of machine learning algorithms, training data and validation data must be properly separated.",ko,en,What two types of data must be separated when evaluating machine learning algorithms?,Training data and validation data must be properly separated to evaluate the performance of machine learning algorithms.,training data and validation data must be properly separated,target,easy,factual,formal,claude,ko_batch_claude_04,2025-11-21,yes
ko_batch_claude_04_355,ko,ko_029,추석 명절에는 가족들이 함께 모여 송편을 빚고 차례를 지내며 조상에 대한 감사를 표현합니다.,"During the Chuseok holiday, families gather to make songpyeon rice cakes and perform ancestral rites, expressing gratitude to their ancestors.",ko,en,추석 명절에 가족들이 함께 하는 구체적인 활동은 무엇인가요?,가족들이 함께 모여 송편을 빚고 차례를 지내는 활동을 합니다.,가족들이 함께 모여 송편을 빚고 차례를 지내며,source,easy,factual,formal,claude,ko_batch_claude_04,2025-11-21,yes
ko_batch_claude_04_356,ko,ko_030,그 영화 진짜 꿀잼이더라. 너도 꼭 봐야 돼. 시간 가는 줄 모르고 봤어.,That movie was really entertaining. You have to watch it. I was so engrossed I lost track of time.,ko,en,So what was the person's viewing experience like?,"They were so into it that they completely lost track of time while watching, showing how engaging and entertaining the movie was.",I was so engrossed I lost track of time,target,medium,reasoning,informal,claude,ko_batch_claude_04,2025-11-21,yes
ko_batch_claude_04_357,ko,ko_028,머신러닝 알고리즘의 성능을 평가하기 위해서는 학습 데이터와 검증 데이터를 적절히 분리해야 합니다.,"To evaluate the performance of machine learning algorithms, training data and validation data must be properly separated.",ko,en,Why is the separation of datasets emphasized in the context of machine learning evaluation?,"Proper separation is essential to accurately assess algorithm performance, preventing overfitting and ensuring the model generalizes well to unseen data rather than just memorizing training examples.",학습 데이터와 검증 데이터를 적절히 분리해야 합니다,source,medium,reasoning,formal,claude,ko_batch_claude_04,2025-11-21,yes
ko_batch_claude_04_358,ko,ko_030,그 영화 진짜 꿀잼이더라. 너도 꼭 봐야 돼. 시간 가는 줄 모르고 봤어.,That movie was really entertaining. You have to watch it. I was so engrossed I lost track of time.,ko,en,"How does the informal expression '꿀잼' get rendered in the translation, and what cultural nuance might be lost?","The slang term '꿀잼' (literally 'honey fun', meaning extremely entertaining) is translated as 'really entertaining', which accurately conveys the meaning but loses the playful, colloquial intensity and the honey metaphor that makes Korean internet slang distinctive.",그 영화 진짜 꿀잼이더라,source,hard,ambiguous,formal,claude,ko_batch_claude_04,2025-11-21,yes
ko_batch_claude_04_359,ko,ko_029,추석 명절에는 가족들이 함께 모여 송편을 빚고 차례를 지내며 조상에 대한 감사를 표현합니다.,"During the Chuseok holiday, families gather to make songpyeon rice cakes and perform ancestral rites, expressing gratitude to their ancestors.",ko,en,What's the deal with expressing gratitude during Chuseok—is it just about food or something deeper?,"It's definitely deeper than food. Making songpyeon and performing ancestral rites are ways to honor and thank ancestors, reflecting core Confucian values of filial piety and maintaining connections across generations.",expressing gratitude to their ancestors,target,hard,ambiguous,informal,claude,ko_batch_claude_04,2025-11-21,yes
ko_batch_claude_05_360,ko,ko_031,기업의 사회적 책임 활동은 단순한 기부를 넘어서 지속 가능한 발전에 기여하는 방향으로 진화하고 있다.,Corporate social responsibility activities are evolving beyond simple donations toward contributing to sustainable development.,ko,en,What direction are corporate social responsibility activities evolving toward?,"Corporate social responsibility activities are evolving toward contributing to sustainable development, moving beyond simple charitable donations.",evolving beyond simple donations toward contributing to sustainable development,target,easy,factual,formal,claude,ko_batch_claude_05,2025-11-21,yes
ko_batch_claude_05_361,ko,ko_033,대중교통 이용을 활성화하기 위해 서울시는 심야버스 노선을 확대하고 배차 간격을 단축했다.,"To promote public transportation use, Seoul expanded late-night bus routes and shortened dispatch intervals.",ko,en,서울시가 심야버스와 관련해서 뭘 했대?,서울시는 심야버스 노선을 늘리고 버스가 오는 간격을 줄였어요.,심야버스 노선을 확대하고 배차 간격을 단축했다,source,easy,factual,informal,claude,ko_batch_claude_05,2025-11-21,yes
ko_batch_claude_05_362,ko,ko_032,노을이 지는 서해안의 풍경은 화가들에게 끊임없는 영감을 주는 자연의 걸작이었다.,The sunset scenery of the west coast was a natural masterpiece that provided endless inspiration to painters.,ko,en,How does the translation convey the artistic significance of the west coast sunset?,"The translation characterizes it as a 'natural masterpiece' that continuously inspired painters, emphasizing both its aesthetic value and creative impact on artists.",natural masterpiece that provided endless inspiration to painters,target,medium,reasoning,formal,claude,ko_batch_claude_05,2025-11-21,yes
ko_batch_claude_05_363,ko,ko_033,대중교통 이용을 활성화하기 위해 서울시는 심야버스 노선을 확대하고 배차 간격을 단축했다.,"To promote public transportation use, Seoul expanded late-night bus routes and shortened dispatch intervals.",ko,en,What's the main goal behind expanding those night buses?,The goal is to get more people using public transportation by making it more accessible and convenient during late-night hours.,To promote public transportation use,target,medium,reasoning,informal,claude,ko_batch_claude_05,2025-11-21,yes
ko_batch_claude_05_364,ko,ko_031,기업의 사회적 책임 활동은 단순한 기부를 넘어서 지속 가능한 발전에 기여하는 방향으로 진화하고 있다.,Corporate social responsibility activities are evolving beyond simple donations toward contributing to sustainable development.,ko,en,Does the Korean phrase '기부를 넘어서' suggest a temporal progression or a qualitative transcendence in CSR evolution?,The phrase suggests qualitative transcendence rather than mere temporal sequence—it indicates CSR is surpassing the conceptual limitations of donations to embrace a more sophisticated paradigm of sustainable impact.,단순한 기부를 넘어서 지속 가능한 발전에 기여하는 방향으로 진화하고,source,hard,ambiguous,formal,claude,ko_batch_claude_05,2025-11-21,yes
ko_batch_claude_05_365,ko,ko_032,노을이 지는 서해안의 풍경은 화가들에게 끊임없는 영감을 주는 자연의 걸작이었다.,The sunset scenery of the west coast was a natural masterpiece that provided endless inspiration to painters.,ko,en,"서해안 노을 풍경이 화가들한테 '걸작'이라고 했는데, 이게 완성된 작품을 말하는 건가 아니면 창작의 원천을 뜻하는 건가?",여기서 '걸작'은 자연 그 자체가 이미 완성된 예술작품이라는 의미예요. 동시에 화가들에게 영감을 주는 원천이기도 하고요—이중적 의미를 담고 있죠.,화가들에게 끊임없는 영감을 주는 자연의 걸작이었다,source,hard,ambiguous,informal,claude,ko_batch_claude_05,2025-11-21,yes
ko_batch_claude_06_366,ko,ko_034,"언니, 나 내일 면접 있는데 뭐 입고 가면 좋을까? 조언 좀 해줘.","I have an interview tomorrow, what should I wear? Give me some advice.",ko,en,What event is mentioned as happening tomorrow?,An interview is scheduled for tomorrow.,I have an interview tomorrow,target,easy,factual,formal,claude,ko_batch_claude_06,2025-11-21,yes
ko_batch_claude_06_367,ko,ko_034,"언니, 나 내일 면접 있는데 뭐 입고 가면 좋을까? 조언 좀 해줘.","I have an interview tomorrow, what should I wear? Give me some advice.",ko,en,So who's the speaker asking for help?,The speaker is asking their older sister ('언니') for advice about what to wear to an interview.,"언니, 나 내일 면접 있는데",source,easy,factual,informal,claude,ko_batch_claude_06,2025-11-21,yes
ko_batch_claude_06_368,ko,ko_035,5G 네트워크의 저지연성과 고속 전송 능력은 자율주행차와 원격의료 서비스의 발전을 가속화할 것으로 예상된다.,The low latency and high-speed transmission capabilities of 5G networks are expected to accelerate the development of autonomous vehicles and telemedicine services.,ko,en,What specific technical capabilities of 5G networks are identified as driving forces for emerging technologies?,The low latency and high-speed transmission capabilities are identified as the key technical factors that will accelerate development in autonomous vehicles and telemedicine.,low latency and high-speed transmission capabilities of 5G networks,target,medium,reasoning,formal,claude,ko_batch_claude_06,2025-11-21,yes
ko_batch_claude_06_369,ko,ko_036,전통 시장의 인심은 대형 마트에서는 느낄 수 없는 따뜻함이 있어서 자주 찾게 됩니다.,"Traditional markets have a warmth and generosity you can't feel at large supermarkets, which is why I visit them often.",ko,en,Why does the speaker keep going back to traditional markets?,They visit often because traditional markets offer a warmth and personal touch ('인심') that you just can't get at big chain stores.,전통 시장의 인심은 대형 마트에서는 느낄 수 없는 따뜻함이 있어서,source,medium,reasoning,informal,claude,ko_batch_claude_06,2025-11-21,yes
ko_batch_claude_06_370,ko,ko_036,전통 시장의 인심은 대형 마트에서는 느낄 수 없는 따뜻함이 있어서 자주 찾게 됩니다.,"Traditional markets have a warmth and generosity you can't feel at large supermarkets, which is why I visit them often.",ko,en,How does the translation handle the cultural concept of '인심' and what interpretive choices does it reveal?,"The translation renders '인심' as 'warmth and generosity,' unpacking a culturally specific Korean concept about human kindness and generous spirit into explicit English terms. This reveals an interpretive expansion strategy rather than finding a single equivalent term.",전통 시장의 인심은,source,hard,ambiguous,formal,claude,ko_batch_claude_06,2025-11-21,yes
ko_batch_claude_06_371,ko,ko_034,"언니, 나 내일 면접 있는데 뭐 입고 가면 좋을까? 조언 좀 해줘.","I have an interview tomorrow, what should I wear? Give me some advice.",ko,en,Does the English version lose the casual intimacy of calling someone '언니' compared to just jumping straight into the request?,"Yeah, totally. The original opens with '언니' which shows this close sisterly relationship and sets a warm, familiar tone. The English just drops that and goes straight to 'I have an interview,' losing that relational context and making it feel more transactional.","I have an interview tomorrow, what should I wear?",target,hard,ambiguous,informal,claude,ko_batch_claude_06,2025-11-21,yes
ko_batch_gemini_01_372,ko,ko_038,딥러닝 모델의 과적합을 방지하기 위해 드롭아웃과 조기 종료 기법을 적용하는 것이 효과적입니다.,Applying dropout and early stopping techniques is effective in preventing overfitting in deep learning models.,ko,en,What techniques are suggested as effective for preventing overfitting in deep learning models?,The suggested effective techniques are applying dropout and early stopping.,Applying dropout and early stopping techniques is effective in preventing overfitting,target,easy,factual,formal,gemini,ko_batch_gemini_01,2025-11-21,yes
ko_batch_gemini_01_373,ko,ko_037,지금 뭐 해? 심심한데 전화 통화할래? 오랜만에 목소리 듣고 싶어.,"What are you doing now? I'm bored, want to talk on the phone? I want to hear your voice after so long.",ko,en,What is the implied emotional state of the speaker in the first text?,"The speaker implies they are feeling lonely or bored and is looking for interaction, as indicated by saying they are '심심한데' (bored).",심심한데 전화 통화할래?,source,medium,reasoning,informal,gemini,ko_batch_gemini_01,2025-11-21,yes
ko_batch_gemini_01_374,ko,ko_038,딥러닝 모델의 과적합을 방지하기 위해 드롭아웃과 조기 종료 기법을 적용하는 것이 효과적입니다.,Applying dropout and early stopping techniques is effective in preventing overfitting in deep learning models.,ko,en,How would you formally express the function of 'dropout and early stopping techniques' based on the text?,"The formal function of these techniques is to mitigate the phenomenon of excessive fitting to training data, thereby enhancing the generalization capability of the deep learning model.",딥러닝 모델의 과적합을 방지하기 위해 드롭아웃과 조기 종료 기법을 적용하는 것이 효과적입니다.,source,hard,ambiguous,formal,gemini,ko_batch_gemini_01,2025-11-21,yes
ko_batch_gemini_01_375,ko,ko_037,지금 뭐 해? 심심한데 전화 통화할래? 오랜만에 목소리 듣고 싶어.,"What are you doing now? I'm bored, want to talk on the phone? I want to hear your voice after so long.",ko,en,Why does the speaker in the first text want to talk on the phone now?,The speaker wants to talk now because they are bored and they want to hear the other person's voice after a long period of time.,"I'm bored, want to talk on the phone? I want to hear your voice after so long",target,medium,factual,informal,gemini,ko_batch_gemini_01,2025-11-21,yes
ko_batch_gemini_02_376,ko,ko_040,환경부는 플라스틱 사용 줄이기 캠페인의 일환으로 일회용품 규제를 강화하고 재활용 시스템을 개선할 방침이다.,"As part of its plastic reduction campaign, the Ministry of Environment plans to strengthen disposable product regulations and improve the recycling system.",ko,en,What is the primary objective of the Ministry of Environment's campaign?,The main goal of the campaign is to reduce the use of plastic.,"As part of its plastic reduction campaign, the Ministry of Environment plans",target,easy,factual,formal,gemini,ko_batch_gemini_02,2025-11-21,yes
ko_batch_gemini_02_377,ko,ko_039,"그는 오랜 방황 끝에 자신의 진정한 꿈을 발견했고, 그것을 이루기 위해 모든 것을 걸기로 결심했다.","After a long period of wandering, he discovered his true dream and decided to risk everything to achieve it.",ko,en,What does the phrase '오랜 방황' (long wandering) imply about the man's prior life path?,"It suggests that he spent a significant amount of time being unsettled, perhaps searching for purpose, direction, or a satisfying career, before finding his 'true dream'.",그는 오랜 방황 끝에 자신의 진정한 꿈을 발견했고,source,medium,reasoning,informal,gemini,ko_batch_gemini_02,2025-11-21,yes
